8/7/2020
11:21:36 AM

0, CH+=0, CH-=199, Range=0-5, y=(a-1.625)/.32
1, CH+=1, CH-=199, Range=0-5, y=(b-1.63)/.33


Time	v0	v1	y0	y1
7.260000	0.512721	1.525704	-3.475873	-0.316048
7.262000	2.077397	1.439692	1.413742	-0.576690
7.264000	1.788768	1.510525	0.511774	-0.362044
7.266000	2.082461	1.748322	1.429566	0.358552
7.268000	1.484947	1.900108	-0.437666	0.818508
7.270000	1.479883	1.955762	-0.453490	0.987158
7.272000	1.459629	1.338502	-0.516786	-0.883326
7.274000	1.996379	1.495347	1.160558	-0.408039
7.276000	1.976124	1.672430	1.097262	0.128575
7.278000	1.697622	1.803977	0.226942	0.527203
7.280000	1.221636	2.046833	-1.260513	1.263131
7.282000	0.517784	1.399216	-3.460049	-0.699344
7.284000	2.097652	1.475109	1.477038	-0.469367
7.286000	1.581157	1.520645	-0.137010	-0.331380
7.288000	2.229308	1.743263	1.888462	0.343221
7.290000	1.429247	1.976000	-0.611730	1.048485
7.292000	1.084916	1.778679	-1.687761	0.450544
7.294000	1.869787	1.409335	0.764958	-0.668681
7.296000	1.905232	1.500406	0.875726	-0.392708
7.298000	2.072334	1.642073	1.397918	0.036584
7.300000	1.408992	1.900108	-0.675026	0.818508
7.302000	1.282400	2.001298	-1.070625	1.125144
7.304000	0.887433	1.343562	-2.304897	-0.867995
7.306000	2.117907	1.505466	1.540334	-0.377376
7.308000	1.525456	1.480168	-0.311074	-0.454035
7.310000	2.315390	1.829274	2.157470	0.603862
7.312000	1.312782	1.981060	-0.975681	1.063817
7.314000	0.857051	1.586418	-2.399841	-0.132066
7.316000	2.082461	1.475109	1.429566	-0.469367
7.318000	1.733067	1.500406	0.337710	-0.392708
7.320000	2.411600	1.702787	2.458126	0.220566
7.322000	1.429247	1.976000	-0.611730	1.048485
7.324000	1.424183	1.920346	-0.627554	0.879835
7.326000	1.302655	1.389097	-1.007329	-0.730008
7.328000	2.077397	1.530764	1.413742	-0.300717
7.330000	1.783704	1.454871	0.495950	-0.530694
7.332000	2.026761	1.920346	1.255502	0.879835
7.334000	0.912751	1.950703	-2.225777	0.971826
7.336000	0.851987	1.454871	-2.415665	-0.530694
7.338000	2.087525	1.535823	1.445390	-0.285385
7.340000	1.408992	1.419454	-0.675026	-0.638017
7.342000	2.685039	1.793858	3.312622	0.496539
7.344000	1.064662	1.986119	-1.751057	1.079149
7.346000	1.479883	1.798917	-0.453490	0.511871
7.348000	1.535584	1.439692	-0.279426	-0.576690
7.350000	1.819150	1.515585	0.606718	-0.346712
7.352000	2.143225	1.500406	1.619454	-0.392708
7.354000	1.662176	1.996238	0.116174	1.109813
7.356000	1.054534	1.905167	-1.782705	0.833839
7.358000	0.912751	1.414395	-2.225777	-0.653349
7.360000	2.057143	1.561121	1.350446	-0.208726
7.362000	1.307718	1.333443	-0.991505	-0.898658
7.364000	2.831886	1.915286	3.771518	0.864503
7.366000	0.988706	1.950703	-1.988417	0.971826
7.368000	1.333037	1.672430	-0.912385	0.128575
7.370000	1.900169	1.525704	0.859902	-0.316048
7.372000	1.464692	1.434633	-0.500962	-0.592022
7.374000	2.487555	1.626894	2.695486	-0.009412
7.376000	1.034280	2.021536	-1.846001	1.186472
7.378000	1.449501	1.849512	-0.548434	0.665189
7.380000	0.998834	1.434633	-1.956769	-0.592022
7.382000	1.834341	1.545942	0.654190	-0.254721
7.384000	1.687494	1.328383	0.195294	-0.913990
7.386000	2.315390	2.046833	2.157470	1.263131
7.388000	1.044407	1.884929	-1.814353	0.772512
7.390000	1.125426	1.581359	-1.561169	-0.147398
7.392000	1.965997	1.581359	1.065614	-0.147398
7.394000	1.591284	1.363800	-0.105362	-0.806667
7.396000	2.938223	1.778679	4.103822	0.450544
7.398000	0.922879	1.960822	-2.194129	1.002490
7.400000	1.712813	1.814096	0.274414	0.557866
7.402000	1.333037	1.490287	-0.912385	-0.423371
7.404000	1.763449	1.480168	0.432654	-0.454035
7.406000	2.107780	1.363800	1.508686	-0.806667
7.408000	1.672303	2.036714	0.147822	1.232467
7.410000	1.150744	1.803977	-1.482049	0.527203
7.412000	1.054534	1.530764	-1.782705	-0.300717
7.414000	1.667239	1.591478	0.131998	-0.116735
7.416000	1.596348	1.267669	-0.089538	-1.097972
7.418000	2.781249	1.900108	3.613278	0.818508
7.420000	0.927942	1.869750	-2.178305	0.726517
7.422000	1.657112	1.763501	0.100350	0.404548
7.424000	1.338100	1.551002	-0.896561	-0.239389
7.426000	1.854596	1.399216	0.717486	-0.699344
7.428000	2.523001	1.525704	2.806254	-0.316048
7.430000	1.120362	1.950703	-1.576993	0.971826
7.432000	1.322909	1.768560	-0.944033	0.419880
7.434000	1.049471	1.515585	-1.798529	-0.346712
7.436000	1.753322	1.520645	0.401006	-0.331380
7.438000	1.636857	1.222134	0.037054	-1.235959
7.440000	2.447046	1.981060	2.568894	1.063817
7.442000	1.125426	1.809036	-1.561169	0.542535
7.444000	1.626730	1.728084	0.005406	0.297225
7.446000	1.322909	1.586418	-0.944033	-0.132066
7.448000	1.692558	1.303086	0.211118	-0.990649
7.450000	2.690103	1.748322	3.328446	0.358552
7.452000	0.958324	1.895048	-2.083361	0.803176
7.454000	1.500138	1.778679	-0.390194	0.450544
7.456000	0.811478	1.571240	-2.542257	-0.178062
7.458000	1.844468	1.429573	0.685838	-0.607353
7.460000	1.986251	1.338502	1.128910	-0.883326
7.462000	1.960933	1.996238	1.049790	1.109813
7.464000	1.343164	1.778679	-0.880737	0.450544
7.466000	1.414056	1.733144	-0.659202	0.312557
7.468000	1.474820	1.540883	-0.469314	-0.270053
7.470000	1.809022	1.247431	0.575070	-1.159300
7.472000	2.583765	1.895048	2.996142	0.803176
7.474000	0.988706	1.844453	-1.988417	0.649857
7.476000	1.748258	1.788798	0.385182	0.481207
7.478000	0.811478	1.601597	-2.542257	-0.086071
7.480000	1.900169	1.328383	0.859902	-0.913990
7.482000	2.381218	1.510525	2.363182	-0.362044
7.484000	1.525456	1.965881	-0.311074	1.017822
7.486000	1.560902	1.763501	-0.200306	0.404548
7.488000	1.191254	1.768560	-1.355457	0.419880
7.490000	1.565966	1.449811	-0.184482	-0.546026
7.492000	2.062206	1.282848	1.366270	-1.051977
7.494000	2.274881	1.970941	2.030878	1.033153
7.496000	1.130489	1.814096	-1.545345	0.557866
7.498000	1.728004	1.854572	0.321886	0.680521
7.500000	0.867178	1.545942	-2.368193	-0.254721
7.502000	2.077397	1.287907	1.413742	-1.036645
7.504000	2.406537	1.692668	2.442302	0.189902
7.506000	1.216572	1.900108	-1.276337	0.818508
7.508000	1.525456	1.758441	-0.311074	0.389216
7.510000	1.003898	1.753382	-1.940945	0.373884
7.512000	1.652048	1.358740	0.084526	-0.821999
7.514000	2.026761	1.378978	1.255502	-0.760672
7.516000	2.047015	1.955762	1.318798	0.987158
7.518000	1.348228	1.768560	-0.864913	0.419880
7.520000	1.722940	1.925405	0.306062	0.895167
7.522000	0.796287	1.434633	-2.589729	-0.592022
7.524000	2.279945	1.318264	2.046702	-0.944654
7.526000	2.269817	1.819155	2.015054	0.573198
7.528000	1.160872	1.819155	-1.450401	0.573198
7.530000	1.505202	1.824215	-0.374370	0.588530
7.532000	0.608931	1.657251	-3.175217	0.082579
7.534000	2.067270	1.318264	1.382094	-0.944654
7.536000	1.890041	1.480168	0.828254	-0.454035
7.538000	1.976124	1.910227	1.097262	0.849171
7.540000	1.358355	1.758441	-0.833265	0.389216
7.542000	1.621666	1.950703	-0.010418	0.971826
7.544000	1.135553	1.348621	-1.529521	-0.852663
7.546000	2.092589	1.368859	1.461214	-0.791335
7.548000	2.209053	1.884929	1.825166	0.772512
7.550000	1.100107	1.778679	-1.640289	0.450544
7.552000	1.667239	1.925405	0.131998	0.895167
7.554000	0.259537	1.535823	-4.267073	-0.285385
7.556000	2.305263	1.323324	2.125822	-0.929322
7.558000	2.006506	1.596537	1.192206	-0.101403
7.560000	1.849532	1.864691	0.701662	0.711185
7.562000	1.733067	1.809036	0.337710	0.542535
7.564000	1.135553	1.910227	-1.529521	0.849171
7.566000	1.960933	1.303086	1.049790	-0.990649
7.568000	1.884978	1.429573	0.812430	-0.607353
7.570000	2.209053	1.884929	1.825166	0.772512
7.572000	1.155808	1.753382	-1.466225	0.373884
7.574000	1.733067	1.996238	0.337710	1.109813
7.576000	0.553230	1.399216	-3.349281	-0.699344
7.578000	2.219180	1.399216	1.856814	-0.699344
7.580000	2.168544	1.677489	1.698574	0.143907
7.582000	1.444438	1.793858	-0.564258	0.496539
7.584000	1.814086	1.874810	0.590894	0.741848
7.586000	0.649440	1.798917	-3.048625	0.511871
7.588000	2.077397	1.333443	1.413742	-0.898658
7.590000	1.844468	1.485228	0.685838	-0.438703
7.592000	2.128034	1.854572	1.571982	0.680521
7.594000	1.444438	1.773620	-0.564258	0.435212
7.596000	1.525456	2.056952	-0.311074	1.293795
7.598000	1.059598	1.323324	-1.766881	-0.929322
7.600000	2.112843	1.449811	1.524510	-0.546026
7.602000	2.219180	1.723025	1.856814	0.281893
7.604000	1.530520	1.743263	-0.295250	0.343221
7.606000	1.571030	1.935524	-0.168658	0.925830
7.608000	0.548166	1.601597	-3.365105	-0.086071
7.610000	2.082461	1.409335	1.429566	-0.668681
7.612000	1.819150	1.515585	0.606718	-0.346712
7.614000	1.925487	1.798917	0.939022	0.511871
7.616000	1.535584	1.854572	-0.279426	0.680521
7.618000	1.434310	2.021536	-0.595906	1.186472
7.620000	1.408992	1.318264	-0.675026	-0.944654
7.622000	1.996379	1.485228	1.160558	-0.438703
7.624000	2.072334	1.738203	1.397918	0.327889
7.626000	1.571030	1.758441	-0.168658	0.389216
7.628000	1.160872	2.031655	-1.450401	1.217135
7.630000	0.446893	1.434633	-3.681585	-0.592022
7.632000	2.047015	1.449811	1.318798	-0.546026
7.634000	1.768513	1.530764	0.448478	-0.300717
7.636000	2.062206	1.743263	1.366270	0.343221
7.638000	1.484947	1.925405	-0.437666	0.895167
7.640000	1.246954	1.859631	-1.181393	0.695853
7.642000	1.748258	1.373919	0.385182	-0.776004
7.644000	1.900169	1.505466	0.859902	-0.377376
7.646000	2.016633	1.702787	1.223854	0.220566
7.648000	1.596348	1.829274	-0.089538	0.603862
7.650000	1.333037	2.056952	-0.912385	1.293795
7.652000	0.689949	1.348621	-2.922033	-0.852663
7.654000	2.148289	1.485228	1.635278	-0.438703
7.656000	1.631794	1.545942	0.021230	-0.254721
7.658000	2.178671	1.768560	1.730222	0.419880
7.660000	1.484947	1.991179	-0.437666	1.094481
7.662000	0.857051	1.662311	-2.399841	0.097911
7.664000	2.052079	1.444752	1.334622	-0.561358
7.666000	1.839405	1.510525	0.670014	-0.362044
7.668000	2.183735	1.677489	1.746046	0.143907
7.670000	1.343164	1.920346	-0.880737	0.879835
7.672000	1.414056	1.976000	-0.659202	1.048485
7.674000	1.135553	1.348621	-1.529521	-0.852663
7.676000	2.143225	1.510525	1.619454	-0.362044
7.678000	1.707749	1.500406	0.258590	-0.392708
7.680000	2.122971	1.859631	1.556158	0.695853
7.682000	1.089980	1.981060	-1.671937	1.063817
7.684000	0.730459	1.485228	-2.795441	-0.438703
7.686000	2.082461	1.500406	1.429566	-0.392708
7.688000	1.616603	1.475109	-0.026242	-0.469367
7.690000	2.517938	1.743263	2.790430	0.343221
7.692000	1.398864	1.986119	-0.706673	1.079149
7.694000	1.424183	1.859631	-0.627554	0.695853
7.696000	1.540647	1.404276	-0.263602	-0.684013
7.698000	1.960933	1.525704	1.049790	-0.316048
7.700000	1.940678	1.500406	0.986494	-0.392708
7.702000	1.809022	1.945643	0.575070	0.956494
7.704000	0.912751	1.945643	-2.225777	0.956494
7.706000	0.867178	1.409335	-2.368193	-0.668681
7.708000	2.072334	1.545942	1.397918	-0.254721
7.710000	1.312782	1.399216	-0.975681	-0.699344
7.712000	2.593893	1.839393	3.027790	0.634526
7.714000	1.049471	1.976000	-1.798529	1.048485
7.716000	1.312782	1.712906	-0.975681	0.251230
7.718000	1.738131	1.475109	0.353534	-0.469367
7.720000	1.646985	1.480168	0.068702	-0.454035
7.722000	2.345772	1.586418	2.252414	-0.132066
7.724000	1.363419	2.001298	-0.817441	1.125144
7.726000	1.277336	1.895048	-1.086449	0.803176
7.728000	1.008961	1.409335	-1.925121	-0.668681
7.730000	2.062206	1.556061	1.366270	-0.224057
7.732000	1.454565	1.338502	-0.532610	-0.883326
7.734000	2.619211	1.965881	3.106910	1.017822
7.736000	0.993770	1.925405	-1.972593	0.895167
7.738000	1.160872	1.581359	-1.450401	-0.147398
7.740000	2.062206	1.556061	1.366270	-0.224057
7.742000	1.484947	1.409335	-0.437666	-0.668681
7.744000	2.740739	1.728084	3.486686	0.297225
7.746000	0.953261	2.011417	-2.099185	1.155808
7.748000	1.611539	1.834334	-0.042066	0.619194
7.750000	1.236827	1.464990	-1.213041	-0.500030
7.752000	1.778640	1.510525	0.480126	-0.362044
7.754000	1.986251	1.384038	1.128910	-0.745340
7.756000	1.849532	2.056952	0.701662	1.293795
7.758000	1.024152	1.859631	-1.877649	0.695853
7.760000	0.958324	1.515585	-2.083361	-0.346712
7.762000	1.920423	1.591478	0.923198	-0.116735
7.764000	1.565966	1.318264	-0.184482	-0.944654
7.766000	2.948350	1.874810	4.135470	0.741848
7.768000	0.887433	1.930465	-2.304897	0.910499
7.770000	1.697622	1.778679	0.226942	0.450544
7.772000	1.535584	1.520645	-0.279426	-0.331380
7.774000	1.743195	1.439692	0.369358	-0.576690
7.776000	2.401473	1.454871	2.426478	-0.530694
7.778000	1.302655	2.001298	-1.007329	1.125144
7.780000	1.236827	1.788798	-1.213041	0.481207
7.782000	1.034280	1.485228	-1.846001	-0.438703
7.784000	1.641921	1.566180	0.052878	-0.193394
7.786000	1.444438	1.247431	-0.564258	-1.159300
7.788000	2.573638	1.960822	2.964494	1.002490
7.790000	1.049471	1.834334	-1.798529	0.619194
7.792000	1.500138	1.712906	-0.390194	0.251230
7.794000	1.393801	1.576299	-0.722497	-0.162730
7.796000	1.793831	1.348621	0.527598	-0.852663
7.798000	2.690103	1.662311	3.328446	0.097911
7.800000	0.938070	1.930465	-2.146657	0.910499
7.802000	1.484947	1.778679	-0.437666	0.450544
7.804000	0.983643	1.510525	-2.004241	-0.362044
7.806000	1.809022	1.475109	0.575070	-0.469367
7.808000	1.809022	1.267669	0.575070	-1.097972
7.810000	2.097652	2.006357	1.477038	1.140476
7.812000	1.262145	1.788798	-1.133921	0.481207
7.814000	1.459629	1.667370	-0.516786	0.113243
7.816000	1.510265	1.581359	-0.358546	-0.147398
7.818000	1.773577	1.262610	0.464302	-1.113304
7.820000	2.725548	1.849512	3.439214	0.665189
7.822000	0.973515	1.864691	-2.035889	0.711185
7.824000	1.733067	1.793858	0.337710	0.496539
7.826000	0.836796	1.581359	-2.463137	-0.147398
7.828000	1.884978	1.389097	0.812430	-0.730008
7.830000	2.320454	1.454871	2.173294	-0.530694
7.832000	1.596348	1.976000	-0.089538	1.048485
7.834000	1.403928	1.763501	-0.690849	0.404548
7.836000	1.176063	1.702787	-1.402929	0.220566
7.838000	1.636857	1.505466	0.037054	-0.377376
7.840000	1.859659	1.242372	0.733310	-1.174631
7.842000	2.441982	1.960822	2.553070	1.002490
7.844000	1.054534	1.824215	-1.782705	0.588530
7.846000	1.803959	1.798917	0.559246	0.511871
7.848000	0.933006	1.571240	-2.162481	-0.178062
7.850000	1.945742	1.303086	1.002318	-0.990649
7.852000	2.497683	1.642073	2.727134	0.036584
7.854000	1.191254	1.920346	-1.355457	0.879835
7.856000	1.535584	1.753382	-0.279426	0.373884
7.858000	0.963388	1.728084	-2.067537	0.297225
7.860000	1.616603	1.409335	-0.026242	-0.668681
7.862000	2.011570	1.318264	1.208030	-0.944654
7.864000	2.117907	1.986119	1.540334	1.079149
7.866000	1.236827	1.793858	-1.213041	0.496539
7.868000	1.667239	1.889989	0.131998	0.787844
7.870000	1.059598	1.490287	-1.766881	-0.423371
7.872000	2.163480	1.298026	1.682750	-1.005981
7.874000	2.340709	1.809036	2.236590	0.542535
7.876000	1.105171	1.864691	-1.624465	0.711185
7.878000	1.429247	1.783739	-0.611730	0.465875
7.880000	0.705140	1.662311	-2.874561	0.097911
7.882000	1.783704	1.323324	0.495950	-0.929322
7.884000	2.001442	1.449811	1.176382	-0.546026
7.886000	1.925487	1.955762	0.939022	0.987158
7.888000	1.439374	1.758441	-0.580082	0.389216
7.890000	1.636857	1.920346	0.037054	0.879835
7.892000	1.049471	1.404276	-1.798529	-0.684013
7.894000	2.214117	1.338502	1.840990	-0.883326
7.896000	2.229308	1.905167	1.888462	0.833839
7.898000	1.191254	1.793858	-1.355457	0.496539
7.900000	1.586221	1.889989	-0.121186	0.787844
7.902000	0.381065	1.556061	-3.887297	-0.224057
7.904000	2.335645	1.313205	2.220766	-0.959986
7.906000	2.047015	1.581359	1.318798	-0.147398
7.908000	1.773577	1.895048	0.464302	0.803176
7.910000	1.576093	1.778679	-0.152834	0.450544
7.912000	1.343164	1.895048	-0.880737	0.803176
7.914000	1.672303	1.328383	0.147822	-0.913990
7.916000	1.945742	1.409335	1.002318	-0.668681
7.918000	2.198926	1.910227	1.793518	0.849171
7.920000	1.089980	1.753382	-1.671937	0.373884
7.922000	1.824214	1.976000	0.622542	1.048485
7.924000	0.401320	1.444752	-3.824001	-0.561358
7.926000	2.315390	1.348621	2.157470	-0.852663
7.928000	2.178671	1.702787	1.730222	0.220566
7.930000	1.505202	1.824215	-0.374370	0.588530
7.932000	1.783704	1.839393	0.495950	0.634526
7.934000	0.659567	1.803977	-3.016977	0.527203
7.936000	2.163480	1.313205	1.682750	-0.959986
7.938000	1.819150	1.464990	0.606718	-0.500030
7.940000	2.158416	1.884929	1.666926	0.772512
7.942000	1.322909	1.763501	-0.944033	0.404548
7.944000	1.728004	2.021536	0.321886	1.186472
7.946000	1.039343	1.318264	-1.830177	-0.944654
7.948000	2.107780	1.414395	1.508686	-0.653349
7.950000	2.229308	1.753382	1.888462	0.373884
7.952000	1.282400	1.763501	-1.070625	0.404548
7.954000	1.636857	1.905167	0.037054	0.833839
7.956000	0.391192	1.642073	-3.855649	0.036584
7.958000	2.102716	1.373919	1.492862	-0.776004
7.960000	1.803959	1.515585	0.559246	-0.346712
7.962000	1.905232	1.829274	0.875726	0.603862
7.964000	1.525456	1.814096	-0.311074	0.557866
7.966000	1.398864	2.041774	-0.706673	1.247799
7.968000	1.393801	1.303086	-0.722497	-0.990649
7.970000	1.996379	1.475109	1.160558	-0.469367
7.972000	2.239435	1.768560	1.920110	0.419880
7.974000	1.469756	1.743263	-0.485138	0.343221
7.976000	1.252018	1.981060	-1.165569	1.063817
7.978000	0.462084	1.464990	-3.634113	-0.500030
7.980000	2.057143	1.424514	1.350446	-0.622685
7.982000	1.788768	1.545942	0.511774	-0.254721
7.984000	1.920423	1.768560	0.923198	0.419880
7.986000	1.616603	1.895048	-0.026242	0.803176
7.988000	1.302655	1.910227	-1.007329	0.849171
7.990000	1.728004	1.343562	0.321886	-0.867995
7.992000	1.925487	1.500406	0.939022	-0.392708
7.994000	2.062206	1.763501	1.366270	0.404548
7.996000	1.550775	1.788798	-0.231954	0.481207
7.998000	1.287464	2.062012	-1.054801	1.309126
8.000000	0.619058	1.378978	-3.143569	-0.760672
8.002000	2.122971	1.475109	1.556158	-0.469367
8.004000	1.753322	1.566180	0.401006	-0.193394
8.006000	2.031824	1.748322	1.271326	0.358552
8.008000	1.454565	1.960822	-0.532610	1.002490
8.010000	0.973515	1.733144	-2.035889	0.312557
8.012000	1.991315	1.414395	1.144734	-0.653349
8.014000	1.895105	1.510525	0.844078	-0.362044
8.016000	2.102716	1.723025	1.492862	0.281893
8.018000	1.510265	1.874810	-0.358546	0.741848
8.020000	1.444438	2.016476	-0.564258	1.171140
8.022000	0.943133	1.333443	-2.130833	-0.898658
8.024000	2.163480	1.500406	1.682750	-0.392708
8.026000	1.722940	1.545942	0.306062	-0.254721
8.028000	2.122971	1.798917	1.556158	0.511871
8.030000	1.383673	1.996238	-0.754145	1.109813
8.032000	0.700077	1.545942	-2.890385	-0.254721
8.034000	2.138162	1.470049	1.603630	-0.484699
8.036000	1.733067	1.505466	0.337710	-0.377376
8.038000	2.335645	1.717965	2.220766	0.266561
8.040000	1.398864	1.960822	-0.706673	1.002490
8.042000	1.429247	1.925405	-0.611730	0.895167
8.044000	1.378610	1.363800	-0.769969	-0.806667
8.046000	2.097652	1.515585	1.477038	-0.346712
8.048000	1.824214	1.500406	0.622542	-0.392708
8.050000	1.839405	1.900108	0.670014	0.818508
8.052000	0.943133	1.960822	-2.130833	1.002490
8.054000	0.730459	1.429573	-2.795441	-0.607353
8.056000	2.011570	1.520645	1.208030	-0.331380
8.058000	1.459629	1.439692	-0.516786	-0.576690
8.060000	2.583765	1.778679	2.996142	0.450544
8.062000	1.267209	1.991179	-1.118097	1.094481
8.064000	1.408992	1.803977	-0.675026	0.527203
8.066000	1.646985	1.429573	0.068702	-0.607353
8.068000	1.874850	1.520645	0.780782	-0.331380
8.070000	2.057143	1.525704	1.350446	-0.316048
8.072000	1.687494	1.965881	0.195294	1.017822
8.074000	1.008961	1.925405	-1.925121	0.895167
8.076000	0.933006	1.409335	-2.162481	-0.668681
8.078000	2.041952	1.551002	1.302974	-0.239389
8.080000	1.302655	1.378978	-1.007329	-0.760672
8.082000	2.649593	1.884929	3.201854	0.772512
8.084000	1.019089	1.965881	-1.893473	1.017822
8.086000	1.307718	1.672430	-0.991505	0.128575
8.088000	1.864723	1.510525	0.749134	-0.362044
8.090000	1.540647	1.459930	-0.263602	-0.515362
8.092000	2.467301	1.631954	2.632190	0.005920
8.094000	1.160872	2.006357	-1.450401	1.140476
8.096000	1.383673	1.879869	-0.754145	0.757180
8.098000	1.059598	1.419454	-1.766881	-0.638017
8.100000	1.965997	1.551002	1.065614	-0.239389
8.102000	1.606475	1.343562	-0.057890	-0.867995
8.104000	2.467301	2.006357	2.632190	1.140476
8.106000	0.983643	1.900108	-2.004241	0.818508
8.108000	1.130489	1.566180	-1.545345	-0.193394
8.110000	2.067270	1.566180	1.382094	-0.193394
8.112000	1.515329	1.384038	-0.342722	-0.745340
8.114000	2.877459	1.773620	3.913934	0.435212
8.116000	0.948197	1.996238	-2.115009	1.109813
8.118000	1.672303	1.814096	0.147822	0.557866
8.120000	1.353291	1.475109	-0.849089	-0.469367
8.122000	1.738131	1.495347	0.353534	-0.408039
8.124000	1.991315	1.384038	1.144734	-0.745340
8.126000	1.682431	2.056952	0.179470	1.293795
8.128000	1.074789	1.824215	-1.719409	0.588530
8.130000	0.933006	1.520645	-2.162481	-0.331380
8.132000	1.768513	1.591478	0.448478	-0.116735
8.134000	1.596348	1.298026	-0.089538	-1.005981
8.136000	2.862268	1.895048	3.866462	0.803176
8.138000	0.902624	1.900108	-2.257425	0.818508
8.140000	1.712813	1.773620	0.274414	0.435212
8.142000	1.510265	1.530764	-0.358546	-0.300717
8.144000	1.809022	1.424514	0.575070	-0.622685
8.146000	2.472364	1.490287	2.648014	-0.423371
8.148000	1.206445	1.976000	-1.307985	1.048485
8.150000	1.282400	1.778679	-1.070625	0.450544
8.152000	1.074789	1.500406	-1.719409	-0.392708
8.154000	1.662176	1.545942	0.116174	-0.254721
8.156000	1.515329	1.232253	-0.342722	-1.205295
8.158000	2.528065	1.970941	2.822078	1.033153
8.160000	1.074789	1.819155	-1.719409	0.573198
8.162000	1.601412	1.728084	-0.073714	0.297225
8.164000	1.327973	1.581359	-0.928209	-0.147398
8.166000	1.798895	1.328383	0.543422	-0.913990
8.168000	2.710357	1.692668	3.391742	0.189902
8.170000	0.917815	1.905167	-2.209953	0.833839
8.172000	1.459629	1.773620	-0.516786	0.435212
8.174000	0.897560	1.535823	-2.273249	-0.285385
8.176000	1.809022	1.454871	0.575070	-0.530694
8.178000	1.844468	1.287907	0.685838	-1.036645
8.180000	2.062206	2.001298	1.366270	1.125144
8.182000	1.287464	1.778679	-1.054801	0.450544
8.184000	1.500138	1.697727	-0.390194	0.205234
8.186000	1.479883	1.556061	-0.453490	-0.224057
8.188000	1.819150	1.257550	0.606718	-1.128636
8.190000	2.685039	1.859631	3.312622	0.695853
8.192000	0.973515	1.849512	-2.035889	0.665189
8.194000	1.717876	1.783739	0.290238	0.465875
8.196000	0.806414	1.591478	-2.558081	-0.116735
8.198000	1.814086	1.373919	0.590894	-0.776004
8.200000	2.290072	1.464990	2.078350	-0.500030
8.202000	1.626730	1.976000	0.005406	1.048485
8.204000	1.439374	1.768560	-0.580082	0.419880
8.206000	1.236827	1.748322	-1.213041	0.358552
8.208000	1.586221	1.490287	-0.121186	-0.423371
8.210000	1.960933	1.262610	1.049790	-1.113304
8.212000	2.376155	1.960822	2.347358	1.002490
8.214000	1.079853	1.814096	-1.703585	0.557866
8.216000	1.743195	1.819155	0.369358	0.573198
8.218000	0.846923	1.561121	-2.431489	-0.208726
8.220000	1.945742	1.292967	1.002318	-1.021313
8.222000	2.457173	1.647132	2.600542	0.051916
8.224000	1.241890	1.925405	-1.197217	0.895167
8.226000	1.601412	1.758441	-0.073714	0.389216
8.228000	1.089980	1.758441	-1.671937	0.389216
8.230000	1.576093	1.404276	-0.152834	-0.684013
8.232000	2.072334	1.343562	1.397918	-0.867995
8.234000	2.082461	1.970941	1.429566	1.033153
8.236000	1.272273	1.788798	-1.102273	0.481207
8.238000	1.712813	1.900108	0.274414	0.818508
8.240000	0.922879	1.475109	-2.194129	-0.469367
8.242000	2.259690	1.313205	1.983406	-0.959986
8.244000	2.320454	1.788798	2.173294	0.481207
8.246000	1.145681	1.854572	-1.497873	0.680521
8.248000	1.459629	1.788798	-0.516786	0.481207
8.250000	0.786159	1.707846	-2.621377	0.235898
8.252000	1.788768	1.328383	0.511774	-0.913990
8.254000	1.950806	1.434633	1.018142	-0.592022
8.256000	1.971060	1.930465	1.081438	0.910499
8.258000	1.338100	1.753382	-0.896561	0.373884
8.260000	1.733067	1.955762	0.337710	0.987158
8.262000	0.953261	1.394157	-2.099185	-0.714676
8.264000	2.193862	1.358740	1.777694	-0.821999
8.266000	2.229308	1.864691	1.888462	0.711185
8.268000	1.186190	1.788798	-1.371281	0.481207
8.270000	1.560902	1.884929	-0.200306	0.772512
8.272000	0.340556	1.591478	-4.013889	-0.116735
8.274000	2.249563	1.313205	1.951758	-0.959986
8.276000	1.930551	1.545942	0.954846	-0.254721
8.278000	1.910296	1.884929	0.891550	0.772512
8.280000	1.560902	1.788798	-0.200306	0.481207
8.282000	1.464692	1.945643	-0.500962	0.956494
8.284000	1.626730	1.313205	0.005406	-0.959986
8.286000	1.935614	1.414395	0.970670	-0.653349
8.288000	2.229308	1.889989	1.888462	0.787844
8.290000	1.069725	1.753382	-1.735233	0.373884
8.292000	1.677367	1.960822	0.163646	1.002490
8.294000	0.279791	1.459930	-4.203777	-0.515362
8.296000	2.249563	1.368859	1.951758	-0.791335
8.298000	2.082461	1.642073	1.429566	0.036584
8.300000	1.591284	1.824215	-0.105362	0.588530
8.302000	1.824214	1.839393	0.622542	0.634526
8.304000	0.867178	1.869750	-2.368193	0.726517
8.306000	2.021697	1.313205	1.239678	-0.959986
8.308000	1.895105	1.470049	0.844078	-0.484699
8.310000	2.224244	1.864691	1.872638	0.711185
8.312000	1.368482	1.753382	-0.801617	0.373884
8.314000	1.611539	2.036714	-0.042066	1.232467
8.316000	0.872242	1.343562	-2.352369	-0.867995
8.318000	2.143225	1.429573	1.619454	-0.607353
8.320000	2.209053	1.692668	1.825166	0.189902
8.322000	1.474820	1.758441	-0.469314	0.389216
8.324000	1.702685	1.910227	0.242766	0.849171
8.326000	0.664631	1.692668	-3.001153	0.189902
8.328000	2.087525	1.399216	1.445390	-0.699344
